X	Y	Z
-8.402623441210537	49.28949757645615	30.758975933618743
-10.509529020432415	44.046704253154104	21.508196997119583
-11.889949451309219	44.486269262742034	18.920933022618016
-8.123993271441012	45.108870941748584	20.27186187644743
-13.802330472083748	41.74157574611179	14.410337405549416
-12.94136782131378	45.45312768746927	22.865079896435255
-11.833845964431845	45.44570811791564	16.930478691906046
-16.35383031557601	41.65504457845148	17.91627165578435
-18.104319024737137	48.12890249370458	26.46218118911672
-9.49971990799073	38.91920323984353	16.993328676935324
-12.440784588951232	43.21136686149868	26.54231901188529
-13.157768886170471	44.571104537105505	20.102111325860275
-15.786894837367768	43.52781165950153	24.29057591064186
-11.179260975865613	40.38649112794588	15.075463145104003
-6.598969613661057	39.90315763911315	17.714364695014805
-11.287519383940507	45.396759691878366	21.029214581428985
-12.67133371814088	44.97290012355086	25.61513331312715
-16.201858804603194	45.5833841524554	26.158164894071685
-5.970660624572144	45.15897022548036	25.339009670345902
-13.207966185936543	44.785971347364395	32.18918879186835
-12.108260688060604	46.5250270381971	22.12059086956348
-11.468246162665892	42.88887530826794	23.846282174087186
-11.62144574085462	44.6227619085018	29.30452875157743
-14.375827298791666	48.096096544126105	29.989482105860795
-14.276981814095993	44.38719012132296	15.549229153004973
-13.321532993494726	45.18238097029259	23.50860824267
-12.120529456207695	43.04350465187019	23.801923127388953
-15.462602115448075	46.26806431967846	23.724358532397886
-10.861582321931966	54.3329453411471	19.881879613230133
-12.512022891262426	46.70080042867671	23.450655280000895
-12.600998059865617	45.151551678405646	24.684372133565635
-12.902597124495728	45.92393815515046	23.618708029278416
-12.920032971566556	45.0036935705619	19.09118168056991
-11.672986182526316	46.07909562794596	19.79717552858179
-14.029565252168206	45.844800042682536	17.314944802586144
-12.76952316749953	45.56123863932679	22.659043445600112
-5.353938052663277	43.06710615462156	20.285239762510503
-15.456154896937093	50.90408788020915	18.53491410785054
-13.664539294477445	39.961040855042945	22.60233254636293
-12.355721399990362	45.82081104740511	27.90249352070215
-10.872453939826334	45.68058784752546	26.43419207638121
-12.302372758422962	45.20367078241239	23.075279853638378
-11.761043355040487	44.40791367141927	22.1204604402019
-18.107476714063345	45.925351907425615	23.434913377484126
-9.775350755272083	42.687301241235204	23.886543983553192
-11.10252139898162	45.259535010182624	23.702447807987454
-17.649411893421338	42.141662826991784	20.935273781990514
-14.177290466153087	44.0351865925957	25.17459794640498
-9.801199363923457	47.536363728092866	17.01866573478017
-21.17960491041988	42.97211615013198	25.47542754905164
-12.868889647242211	38.65112680301695	22.914586181767906
-12.056450526816251	45.0357602239614	25.820775322761147
-13.338816806754696	44.817705683672024	18.471793678677752
-13.44497419048944	44.25937607409058	26.613994756481418
-12.910269044320055	47.226291908892264	16.849148094073335
-11.542085104135323	45.51372056325278	27.382799712142702
-12.675048912693857	45.07186762975526	24.751246768318865
-17.891306668342935	47.84187565223052	23.768134987942577
-13.344953443537115	45.29014493887881	23.05339914224426
-10.365370895236017	44.793385487425695	21.359473749947846
-12.907624155844285	44.815269372488466	31.765050425143485
-7.7596501419716075	44.71555878729701	25.161621938647766
-10.684954177822844	48.281043001146436	23.813688559662772
-17.28064704703943	43.016250602517346	24.40539112550138
-13.10429894138401	43.52124624946483	23.240626663940848
-11.834353964266025	45.775091524929806	24.22873642082566
-12.440285594816583	46.70466991058245	18.893203170283655
-9.836957742298683	45.69072435700656	21.580073436309824
-14.80410202820297	47.64461867123722	20.45337910117433
-12.242140223153823	43.66834673285619	23.503547407731354
-12.874287448494869	43.70999124114533	13.716394288238051
-11.79997648479643	47.6122593743537	15.397449905446322
-9.665835897312856	48.522460758246936	29.01905455780421
-12.92741051950182	45.274046314150446	23.36144088136544
-8.61857084951627	45.14092284340154	25.312125701023206
-18.137351527315182	43.90807616062609	25.179605010188908
-12.2461657131951	44.96347671847157	18.101540224099125
-13.841919672654923	43.14400991065134	26.3197797611123
-7.471020814574904	45.04671597583478	26.354678898386133
-13.21216956296698	50.86115004900372	21.17696113664727
-12.60402782695416	52.12857099075875	23.29943613210874
-12.596300843560932	44.974182915340904	22.846081174263766
-7.962620264246211	37.15335821849399	21.22817389393362
-14.017965519848614	37.40162932620683	29.105701486496265
-14.927396711995993	46.428613940583745	17.75171945248005
-14.380924041287505	44.02586802644244	23.85790260931562
-12.288917661323088	44.651205774178756	25.33124680689252
-14.014989918407881	45.358252558341846	15.657071775209172
-14.688698657706027	42.037936391364546	19.51103275566261
-11.384166469914401	47.07271800469646	30.19522173485999
-14.433451634771533	42.4743852467796	27.898446979310933
-16.871019203357353	44.95447140271589	28.71661147416289
-15.355985619155534	46.8887126392388	24.358807551016465
-12.828402338096272	43.890048478322115	24.495292150857082
-12.78266761653599	44.23601692620492	26.18823246103831
-17.234730599935066	46.42767614962469	24.50087448471792
-12.109031996320134	43.96811693309187	19.100498956384296
-12.156416113498866	45.10155882580691	17.535593322841237
-18.35566534475767	42.7358164458909	16.50333288058141
-16.432140691805287	45.467021593000155	23.191147847291973
-11.745268703706357	45.70395862133359	17.825476404439467
-13.401899820898226	42.65800312699876	25.01342944422662
-12.572960449253667	45.05628995308692	26.641074832665407
-15.695087907592612	46.3982950531639	14.166577767828969
-13.03540913795127	43.77710305079306	24.784132176336847
-11.846102258783091	43.776215983803795	20.08874870324693
-10.568733942668057	42.65775708513284	16.98699967843057
-11.170153825842224	45.74979495079672	21.995031992323334
-17.3858170364097	43.131952643682965	25.487668257382186
-11.3869795560096	42.97213239599804	20.78069052805978
-12.005325553437865	44.678059996332074	21.948401526374244
-15.358431546115025	45.12985741531829	24.024349930674866
-12.969979467368686	45.362921292713764	20.945049240743547
-19.511839934110935	42.8439420196567	18.060852146313845
-13.983331396346651	41.618750732668985	24.270978507291957
-12.726075530329865	45.75490013543683	28.25179184271844
-19.665322833821797	43.777188912907796	23.03664434586301
-10.678578226610282	46.441373557698284	22.740307402499038
-18.162654196537947	44.295477553299	29.127230741152818
-12.780169953185558	45.116245940631366	22.615965991111217
-17.635809847076953	48.010899682885366	23.968827556317933
-21.93032233058326	43.193302864642966	24.44740562942851
-7.75244980173699	48.42594269344688	27.636804833007048
-13.548872444597905	44.81981659895869	22.14431198117537
-20.443293713128632	46.88055122864527	28.96102328936447
-13.517813031210187	44.50498977682912	24.822121709843078
-14.775760063054312	46.97728974192139	23.22608201183664
-13.23558845301478	44.848035740238096	25.286797286174167
-10.657381784414868	43.96361694934401	32.22019277470619
-12.061858163034486	47.27492204053708	24.089637287046934
-12.645814196078812	45.275473592227044	22.95323625700348
-12.497087909841934	42.978574389196794	20.042971578361247
-11.035619072821149	47.5515997404038	20.618491163804954
-11.68553183183554	45.31190701985757	23.330761156758236
-8.452299929510101	48.10548859508636	25.52462366700613
-16.0762973355886	43.49485460579181	30.889467118814796
-10.241989683640622	40.1094048200126	18.259904096572402
-11.80854717892193	44.8424717635363	32.82550213170923
-12.17659167453093	46.741010918098915	25.528665702503293
-10.923056647899484	44.52118273099851	16.462724381235656
-12.120386411877742	45.22182511201034	13.656510395772079
-15.199778822138713	47.10575540861566	23.42038017653396
-13.07919796323134	45.24433592365829	24.012179874235365
-21.554586762151615	47.05989723376013	22.556432233031853
-11.717437072861589	45.173319076049225	26.940311485907706
-7.911882244476852	47.71554345288307	24.946971742220743
-9.846224145244484	45.192089081622385	28.98905017917948
-10.459867644628495	45.121043490158065	16.68167280893952
-15.513968832131855	43.77617770135068	23.804051052110214
-12.778524574888388	46.9524397857478	31.49845807791923
-10.701565477497534	46.00041890928828	26.221617733765147
-15.225555740971775	38.733741526318	23.38073144638097
-14.26651939654803	43.41197801623331	18.763843468648783
-12.70159262270294	45.00825091912203	22.97340204773077
-16.176165775766066	53.56452152080486	25.473825380193453
-17.052364552446555	44.57571241101312	25.81564276317973
-21.3247411408099	41.076086916827606	25.39589193591049
-15.56102561593132	53.89359524254664	26.35169619698523
-12.459981593318377	45.05556129908651	24.063247783069688
-11.999146486180537	46.4871350165171	24.439096899714187
-11.422835448860456	46.4381173662102	21.91789797652603
-12.320305933537531	45.36222765894069	18.949688095669963
-12.49928036939061	44.72256242843065	24.374749195891788
-15.747758207642763	47.8044663559033	30.28510403122069
-15.611729191433302	51.27222501364897	21.237333545370205
-7.71605724708916	43.293387542162456	24.048481236508724
-8.17694921787278	41.799062502903126	25.007797937590027
-13.96563617676237	50.70028482729566	21.5058711477322
-12.843454395187829	45.020324447662254	27.98026502219819
-6.4052058961030784	50.772374465105464	23.49177563769849
-8.601650172388881	46.74732597611352	14.435451467113815
-13.696089400025969	44.383855356366894	23.929804171615988
-12.218583965171117	44.57977890532479	22.68309485086841
-12.7540614135911	45.8422318610625	21.66945583091952
-15.394158273938107	47.28413887079851	23.003966993697613
-11.981397870232014	44.12950608953569	17.96434367605842
-7.752614322076402	43.6606758845942	16.25473763726466
-13.313123666215679	47.83084506954617	20.230370281779134
-12.54948280455366	45.0383260841405	20.793893192340622
-13.062885968417326	48.53774823807646	21.70028653294592
-16.870192241530162	46.44365237177734	19.785432276286635
-13.79499183345975	44.37765958244165	26.88770283894387
-8.829971544886664	44.03826297279447	29.44114841712194
-11.004926096436908	43.973794964054285	21.547939946736477
-12.608401942481372	45.124934588918855	23.195354484457088
-14.719970632392144	45.20500554588518	18.666403604088366
-10.518765216226846	42.20742233992727	15.037536153301811
-10.335211726064477	39.27697914502076	18.874041786343593
-11.118908330893243	44.69899630112366	26.258367993503136
-10.670256614456727	47.60561682020663	30.627916144248086
-13.735929334347514	47.088630027608616	20.842705971951897
-11.171434125119655	47.0810673485154	22.098760852015065
-9.916972880630087	38.724232092812116	19.372805751354374
-19.65453636925826	44.03091855194781	19.23033916188703
-11.265242793083802	40.99707306908891	27.097609527033594
-11.472810604906144	48.46839735065054	19.910373097378358
-10.837767806104859	39.476240581912926	16.32408124180556
-12.783842271867906	44.96075875101035	21.349122467291767
-10.883569787852634	47.20927798315033	21.807875769439725
-10.712468785824734	45.91340898818921	22.14310501846907
-13.634668292426861	41.592977194094935	32.098515225057795
-12.411266145398322	39.229164166758714	20.015926999841668
-8.60499911443932	45.113653333699865	32.04666395596462
-12.062151445197806	45.24703889507423	23.06797078473467
-14.35133380083986	45.138760071519066	25.934839873836342
-5.228491886735208	39.214724177384504	26.006383898982243
-17.44766204014465	43.82131291713156	24.715214674690728
-13.153599045688214	42.459127570299735	24.73850668253238
-16.904316434516726	48.04608204009297	26.86227195033329
-12.288859358854765	42.65313405560906	23.752454449353966
-12.297934069206002	45.04491849392386	23.610666267525428
-16.337076080673274	45.56200608693943	20.884670269390334
-17.014677579726666	49.85517140343383	20.804528622664968
-13.866369896462212	47.387029166163956	19.77312420955879
-12.714642644882744	43.461115006808015	23.984697411249577
-10.637793765389125	50.529401018918456	22.178826969689332
-12.118428043096529	44.836129360215345	22.454264882726534
-13.336874662300154	45.452237326605854	23.234409547563143
-13.098791085309076	43.803917563828264	28.974715746295164
-13.55010106951294	44.8585211221331	21.064983217315092
-12.932098565453627	44.55131010171946	23.03661811266127
-13.051002387474274	45.721035742034374	22.822460145291323
-18.338770748163064	41.10482646253643	25.81339993296989
-12.433080526111446	45.0560885631559	19.713128590004676
-12.765733293911078	44.95776434592852	23.11423562719097
-10.167800756125398	45.27843777177294	21.129428544488093
-12.693893865992148	45.10284029036087	20.1220411374253
-11.290436992515712	45.15582773547165	24.669176103322357
-11.671652866264203	43.68115225268816	20.660910782579414
-12.907680154509997	45.211798277341416	20.66364863619611
-15.563030080747849	47.63966507494204	31.152568191040004
-7.943559120047564	47.70543621896548	16.703775411271714
-14.007303023500537	44.067678963390996	20.977734360962422
-16.008160132514128	41.75556597433621	26.91007980123355
-6.6672245564128065	48.20024036283793	19.704643782128326
-15.219070123034713	42.644934464342334	20.93862583671836
-11.914309751506615	45.045878108923546	19.352415069374686
-10.796527092837817	44.526195148398706	28.47237904798719
-12.820935423272946	43.55874094224539	26.68558109454065
-13.417682911021805	44.19489412005918	21.77769262679669
-20.76737178272975	47.94895824589238	18.61316497683554
-14.090909025230577	42.723792424543184	19.798005638841587
-9.909451282320058	45.717738724558714	26.23495300040625
-13.713350224902454	42.34154114705628	25.52737960993873
-17.6335027031029	41.35656276515757	22.534207446344283
-13.795923152775176	44.59702627359886	24.18110064221058
-18.823481691823982	45.38207428590114	25.395919913109182
-14.77704520639323	46.25382450888175	25.38479807380302
-9.031978601130282	44.8460146247757	19.04970004033494
-4.206948427691289	43.27096395738789	23.613241290898987
-14.01364698552759	45.272933791910816	20.91466321500595
-11.790456052254504	44.19539386088994	24.89096113119847
-13.178627129015625	42.090779941900244	24.14750216009023
-8.981441122950347	41.26128758266904	25.352270477217115
-18.819450115206436	48.75762507733644	23.396913518656913
-13.168443452228544	43.935359250576525	20.392498005245276
-12.63155793673816	45.167022732331816	23.013078090032838
-13.795946975947365	46.060909547339506	16.85201915326969
-16.296695402268643	51.3481433413284	23.904587944241293
-12.427740245619532	45.21311629665469	32.325994553760005
-12.549377636189543	45.06827073337109	22.939287512074028
-9.20107668938716	46.73643636835051	27.041890895094863
-12.608061508540056	44.98905630022561	24.298340832335807
-12.730290015273845	46.68464225094663	25.397801977999862
-8.980844783056366	42.47808936101992	27.31637259633598
-12.191468142394669	45.18648249575435	22.079453935270898
-12.565772301287314	44.67102282533853	14.97313450769483
-11.471027372942794	42.18653056902719	27.616894194523265
-10.89251095527296	44.825176161167384	30.579828303765723
-9.277687042670522	39.492919166936716	18.844120476404797
-12.027156761580962	51.54772368415619	19.453474668039338
-10.26399655417506	43.04320179401215	24.95718979812063
-13.323856001187611	44.955496422754536	23.225037975092786
-12.001980425886002	45.952738282757295	21.41604831840768
-14.461171452003175	40.3111228344659	19.215567786757
-13.794207281616528	42.620981711768856	21.246683391067485
-12.553188639131411	45.084867985280944	21.33487232228562
-12.168147757855532	45.36811558027236	22.81083286420705
-10.798107141082195	44.111113995494975	19.04476917806299
-9.621491017141212	40.65855604943856	21.816935296394977
-11.012703197412844	45.04618194345723	24.193783482757453
-12.066908997446541	47.22324415391152	24.680057179120848
-12.36472097889263	45.703791018689785	17.60324771301021
-12.68228269307952	44.54302327516049	22.690074375631173
-9.502787013545099	44.87263428409109	27.889170091196306
-17.00748900650566	49.213228444613605	30.276358695800248
-15.919122395273643	46.638825629174306	24.003127668849814
-8.886755959120956	46.96381468423548	30.600876197151727
-14.09740298202801	41.401699458059426	17.044047737783742
-15.08650247121841	47.174079693334576	20.067643784849924
-13.538116867251642	43.86943230072138	21.836856299118658
-13.971731952099516	41.094728275589034	17.23520219206668
-12.406614437435762	43.336712764145354	23.39339191021346
-19.847029836047195	43.10681757123574	24.615134266889083
-13.234388195065565	43.842793751340594	16.940699095372416
-11.49718570250811	48.81390999039944	26.94144771272654
-14.56113623891304	42.46341276420946	26.958510570637493
-12.999591020915432	47.84187136741133	18.453763427831664
-12.574195926077735	45.042780920900384	23.973645004624586
-14.46055607702163	45.60967136990782	26.007715498852708
-14.900297094940903	42.39516675804543	31.451167537070706
-10.879644561970801	48.33134041212044	23.00682765317592
-13.57868436372373	45.547961091732375	20.526165939568436
-17.84890561284898	44.81228411585346	24.758312145703332
-15.27448254166394	41.60393501452528	20.613539382912577
-12.707924509969875	44.79787933392056	19.504109283959775
-12.478022408782735	45.23436615958779	23.75315234910422
-15.321960797470293	46.50193721869913	18.301207136302807
-13.128724737373227	43.99513513973161	20.170258970984555
-12.693189814258396	45.427248000711856	16.652202151847295
-12.027123973084707	44.933320907874275	23.24361323630767
-17.368584959353655	50.26516586652465	21.855472249508303
-14.201534203958017	42.05080142624004	23.173706009392205
-12.360401166658914	44.42341534105052	21.0560860667529
-13.734182977405158	44.14025585766835	22.857078195206334
-11.794335100774251	36.06226736729385	22.91940216491863
-12.328295036257087	47.35951218394574	18.770021165668044
-12.646564955551847	44.817716650470274	23.12970582565934
-10.23152475354189	45.68116257096626	28.116837403343837
-15.103718989638756	45.10640802683039	22.57473663506312
-11.470288406582622	45.43314849746618	24.00202345008768
-13.140380993234249	44.681789996740655	23.25785572947882
-18.56509287055704	45.46917497618621	25.427269813012526
-15.184136921461072	51.84035426539017	16.85623549823624
-14.698266104289257	53.81634428005559	21.181909933739114
-13.59237161739075	38.67850661613837	24.420584646599426
-11.684861272346831	45.091816978120974	21.349329958659553
-13.8326219605955	46.067152624901425	15.87272315407364
-13.230438662819765	44.38074742728333	30.24424578784059
-12.53481937036451	47.02701589941191	18.89710771351669
-9.597785660683998	41.326861554780606	28.921064501196216
-9.254388373088851	38.97410494686354	25.699463935430614
-12.52538371949383	45.090821108403546	16.93053182113213
-14.068123624049047	43.933473175805304	13.96342566935511
-10.895834189821201	44.80283627761162	31.621435152520487
-12.480818801457565	52.1280084478887	23.339646077620454
-12.661147498161439	44.61223573430722	26.304658812723083
-10.433730845634436	42.036617293914716	26.330767669813323
-11.27083078625704	46.367466224419196	20.63951042789247
-16.92456364291514	43.638601109122966	24.794584620977474
-11.934337071168654	45.094107396936614	30.48850790154957
-11.274760343894217	45.41186326879514	21.065475951733717
-18.6936484086282	49.97177780282885	20.901669526195057
-18.56842507472117	48.79378305876517	20.87006348558486
-12.691379706067732	45.15722481138231	23.183957956487433
-9.502627023849474	45.27099097254817	18.76476272608885
-10.690715783074582	42.405527853142395	16.524705650264
-12.971790983810155	49.484259428031955	19.321616484723833
-10.002966198543698	49.78150051140155	27.92021587693484
-6.406684338788068	45.36985059933952	18.076250761974542
-15.781195596956799	40.55379718580873	21.662743449076174
-6.941733011390783	46.50036065817767	24.87892285201121
-6.79491897841801	45.478459010346306	25.066097171341177
-12.47589016943385	35.82024775171444	23.286116856413276
-15.02741335832663	45.87888908599102	19.1180662730269
-15.656579419236031	47.60243347063035	30.925644333531828
-4.836800081201421	41.866535330713816	19.24087926004197
-17.27417538714237	49.620335686131845	18.102889888298005
-15.595606932485147	44.17378515295594	19.44816747387074
-11.37178781306569	49.13875128293887	22.40883756875862
-14.655084757722458	42.72502045531051	14.814355405572806
-15.36173955391347	39.779667965345716	25.405606428537755
-10.93446429641629	44.236910411869246	26.824605845026042
-13.19973996658397	44.58177373116089	29.795577298593177
-11.066788235445909	50.61244799858954	23.96134516891205
-17.774649716080372	49.309026081559594	30.519111510820963
-10.742278304848885	47.369965218065644	21.796183184659593
-12.570155557496973	45.08704599813155	23.195021884768337
-14.921462649808454	47.13953579109509	31.637432917990157
-20.392999256880803	39.43522962187519	21.10809031019015
-12.528351830280238	45.08613841729225	23.28199132448363
-11.912711667163915	51.43822595825148	20.4061205617869
-12.424254149160516	51.75683878243749	30.418962037773845
-9.262154840126238	40.42911408994541	23.184063800571305
-16.59820880247394	45.11041188727009	27.19772908649066
-14.695009172900141	46.45651313401393	27.91576096318895
-15.142350203957742	45.616909315708114	23.59534269976066
-9.865284956777932	43.5290957854317	22.459594713390096
-14.872366054262606	38.91004710782608	24.360880276889116
-14.359978594619815	46.925099122441075	22.542794666775702
-18.710350210778714	49.00555831996951	22.591832192561952
-13.954302816955984	48.027656489399725	20.181025241006076
-12.394308876408406	45.58286860138243	23.12981344108019
-12.593942726209843	41.87537410486671	24.92217682637691
-12.344342792914645	46.419746913951364	21.405193934538122
-7.942527688936201	40.74365631670784	15.995804508525381
-13.21072505566176	44.90450398633965	23.27224375310862
-13.79045778430703	45.76736613972614	30.468506563930777
-14.638322154763236	46.68801301093793	17.27504521938965
-12.63417058501186	40.62020717519859	27.444302019621112
-12.715257747579836	46.11078034601235	23.97868529492494
-12.839477018780011	44.825070474653685	16.740275718457674
-12.761719155960469	45.18130630391871	22.16750519708878
-10.416225486129154	47.19561471625202	25.9675221701878
-13.06431122526589	43.30468120379717	32.02664241540379
-19.35785602665432	50.55705048759735	20.558877990860996
-17.951141412972667	46.36268802747916	28.997927600248882
-13.000545569729598	45.26771768084933	24.76453108906269
-13.76531398235097	45.176483484320975	18.028726916870706
-13.897304771335797	44.07282972851732	18.506451996950886
-11.796676610726344	43.29813011715328	18.81541116087877
-13.822477152038307	48.68948152405887	20.884745858611588
-17.6461535008374	48.10207565247534	22.377106559539698
-4.2156359118909155	41.28896533518353	26.107998485943536
-3.545553387770731	42.930147623129514	20.277054057507712
-12.352859235476298	45.070413668514625	23.00086760644139
-8.055122862086272	41.35468787010804	18.848840921889334
-8.384503211274875	49.27361211014955	26.14556593670238
-3.288700624068964	43.279795697691746	20.521524418944058
-11.753275043797606	44.4724908757299	22.903262222585166
-12.704854700613476	45.10679990235725	23.173227967146563
-12.719975659189712	42.713336594880076	29.378372356469587
